,PetID,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT
471,d30b90a39,66,8,1.1,10,13,59,162,400,300
472,20559d623,21,4,1,35,26,98,161,337,480
473,2e1d3ae52,-1,-1,-1,10,27,25,151,300,400
474,3b0b2a86a,32,7,1.5,50,46,61,110,270,480
475,64c1c412b,37,9,0.8,57,31,80,131,303,256
476,b28de653f,89,14,1.7,43,33,73,112,472,480
477,0e6dd5e23,15,3,-0.7,10,8,70,115,270,480
478,46dea66ea,41,8,2.3,10,45,37,106,640,360
479,842b21328,94,15,2.4,20,38,69,106,532,560
480,184ea777b,17,9,0.8,47,42,70,117,465,360
481,86547ad6d,1257,207,17.3,35,82,80,122,496,432
482,ead547f1b,19,4,-0.1,30,82,58,115,299,400
483,703f38466,80,17,1,7,12,79,115,270,480
484,60b188249,37,7,3.5,39,21,52,134,570,520
485,845703071,24,3,-0.1,35,39,50,113,270,480
486,3c5e8cc5d,13,2,0.3,10,20,58,114,360,480
487,9f533475e,2,1,0,46,24,97,112,344,456
488,0636650db,39,12,1,10,58,75,123,400,400
489,d8128cefd,53,13,-1.3,20,30,116,134,350,350
490,6b3614a92,303,51,4.9,20,35,40,127,360,480
491,dd2ec7bf4,72,10,-0.1,20,27,51,122,300,400
492,fcf377cce,16,3,0.7,109,20,130,140,295,480
493,fb9a96204,156,25,5.3,223,32,94,131,370,335
494,d4b028ea8,50,7,-5.55E-17,64,102,45,123,322,502
495,8520800b1,101,25,1.39E-16,27,43,61,153,640,360
496,7f8f45a35,14,3,1.2,10,16,48,135,400,300
497,dd7ad37e7,24,4,0.4,10,42,88,140,400,400
498,c92256e41,23,5,1.6,20,49,92,134,289,479
499,caa9a4f53,-1,-1,-1,10,15,80,143,130,98
500,4ef431298,14,2,1,10,13,59,119,270,480
501,044548f89,49,6,0.2,36,17,75,112,500,520
502,6c3a05812,20,4,0.2,10,64,13,130,299,400
503,5d1fa8ddf,36,9,0.8,10,13,132,108,300,400
504,68cdd6d6b,87,14,2.1,22,24,114,128,640,448
505,1171c9a41,43,9,2.7,16,67,75,137,300,400
506,f9994fbae,-1,-1,-1,30,45,79,111,400,300
507,67dbd5ed9,55,11,0.6,20,60,32,127,300,400
508,129df65b1,4,3,0.1,0,-1,-1,-1,-1,-1
509,cc25fb529,22,5,0.9,70,22,73,159,304,361
510,3db150833,9,1,0.2,10,15,50,148,270,480
511,3b8b38508,55,10,1.1,73,23,80,134,350,350
512,2e1d4e279,51,9,-0.1,6,13,107,165,400,300
513,f4f349714,138,34,0.3,10,26,63,103,640,480
514,7d21dc4a8,14,3,1.9,0,-1,-1,-1,-1,-1
515,c3cafb38c,5,1,0.7,9,25,48,143,400,300
516,a6e902691,93,18,1.5,25,22,48,132,400,300
517,e3f841674,56,7,1.9,9,66,82,133,400,400
518,a6423eca8,60,10,-0.8,50,49,64,129,360,340
519,2cea63a41,2,1,0,46,40,60,107,566,384
520,1751240fe,32,11,0.6,0,-1,-1,-1,-1,-1
521,6c48c9154,14,4,0.9,10,14,105,163,270,480
522,9a3c966a9,62,9,1.1,40,27,133,139,425,499
523,ac49bdbdd,100,14,1.8,30,36,79,147,389,348
524,7fc640ad8,86,11,5.3,49,58,111,157,321,416
525,05252b175,-1,-1,-1,40,14,59,143,640,525
526,27104e464,15,2,1.6,10,70,62,120,300,400
527,da8a47785,44,10,0.6,24,14,136,193,360,480
528,1aa3952c1,136,24,-1.7,39,27,86,147,268,356
529,8bac2d757,100,21,3.5,30,57,60,175,360,480
530,1ba11aaaa,50,7,-0.3,29,56,52,111,423,440
531,e5164d828,23,8,1.4,20,11,100,148,400,300
532,a0dd85af0,79,11,1.4,80,16,124,110,464,480
533,0392c0c81,60,11,-0.1,22,101,56,128,640,480
534,fff24fcb5,28,6,1,20,60,81,165,344,475
535,1195168b6,2,1,0.7,55,30,106,144,365,366
536,9f7bf4f71,171,33,1.3,17,38,78,143,400,300
537,accca912b,36,8,0.9,23,14,65,132,230,410
538,27c4981c9,92,14,0.6,0,-1,-1,-1,-1,-1
539,c2558c319,32,7,-0.1,10,101,105,182,221,400
540,12d514ef2,132,22,-2.9,77,14,87,120,415,454
541,3e2cc2690,539,57,-0.7,45,21,74,125,360,340
542,c5072890c,-1,-1,-1,48,56,65,118,270,480
543,17e6747da,174,31,4.1,49,38,83,154,378,340
544,1f7d6b89e,22,5,1.3,20,37,69,162,640,453
545,0052dcf47,29,6,0.7,30,29,63,137,278,451
546,cdb855a69,124,26,0,49,21,83,134,576,437
547,6f93a41c5,35,7,1.7,29,26,113,134,400,300
548,23d2b8824,47,9,2,30,23,64,141,640,640
549,dc56ff89a,117,19,1.9,20,69,38,131,350,350
550,23379775f,79,19,4.9,94,47,113,126,330,370
551,fca85f778,18,3,1.4,20,13,80,124,360,480
552,2b3ec0f96,32,6,0.7,48,30,75,130,416,480
553,a9bfec3ba,224,35,4.5,104,34,110,120,360,480
554,8885f346b,67,16,4.2,60,28,100,136,584,442
555,33d3738f6,107,18,2.8,60,42,46,106,316,383
556,87f4ea65f,7,1,0.5,20,147,78,132,360,480
557,edf0ff7e4,78,11,0.3,28,19,69,143,640,480
558,bebab9790,42,9,1.2,20,22,66,122,640,425
559,f17d4ab32,61,11,1.5,98,38,66,102,400,300
560,97dc6aa32,22,5,1.2,48,94,61,105,320,380
561,489d05a55,237,45,5.6,30,47,81,115,522,440
562,51d8da535,10,2,0.1,28,28,101,127,360,480
563,bb4c6519d,14,2,0,10,31,111,123,270,480
564,9fceca5de,135,19,2.9,27,21,82,182,400,300
565,93849e2b5,64,12,1.5,40,10,50,116,300,400
566,700a93465,4,3,0.4,10,30,56,89,400,300
567,d95eabfe9,51,10,2.5,16,94,87,163,640,640
568,146d950bc,31,6,0.9,9,73,96,145,400,400
569,439f040ed,8,1,0.3,30,69,59,85,299,400
570,022d2d16e,-1,-1,-1,30,132,65,145,399,282
571,e0238b8c2,7,14,2,40,55,47,120,500,420
572,a5b5eccb6,115,25,2.9,20,13,200,184,400,267
573,0b8614414,93,17,1.1,30,67,58,130,300,400
574,6e3457b81,25,5,-0.3,38,71,47,130,268,356
575,20d4ea30e,42,6,1.5,30,101,54,125,384,351
576,f98750599,35,7,1.1,10,135,43,101,640,480
577,2f346ac72,23,4,0.7,38,26,76,115,326,450
578,fc9b4b692,69,9,0.3,19,16,148,135,640,586
579,ec7775c4f,149,20,2.4,67,48,88,152,400,300
580,487abc5e1,88,18,4.8,61,30,49,141,387,462
581,06f523361,119,21,1.3,50,42,70,130,300,400
582,5c66641a1,15,2,0.4,10,21,106,134,360,480
583,ed5f14fda,23,7,1.7,20,22,47,131,500,480
584,a23f0020a,20,3,0.5,19,47,44,131,506,556
585,5a5463e17,39,5,0.8,60,20,132,127,639,428
586,518f86025,57,10,0.9,18,48,49,116,270,480
587,8dfe4da6a,99,20,-0.4,77,23,77,134,382,462
588,8c93a6e28,50,9,0.9,20,13,136,144,400,267
589,94bcf0199,36,10,1.4,23,14,127,80,348,360
590,e758e4c0c,28,5,0.9,82,44,107,124,422,480
591,f2b656028,21,5,0.4,0,-1,-1,-1,-1,-1
592,c69842c2a,241,33,3.2,68,125,68,148,278,234
593,fa07f7477,19,4,-0.5,50,27,73,115,236,255
594,09acd6b31,59,11,0.8,26,38,119,96,270,480
595,782eb0d9d,3,1,0.1,38,103,30,118,373,276
596,7fd7b7583,27,4,0.9,64,38,89,132,381,333
597,655cfc630,12,2,0.6,0,-1,-1,-1,-1,-1
598,e9dc82251,56,11,1.9,20,19,54,119,400,300
599,2f19ac5ab,36,4,1.6,20,36,93,101,299,400
600,7687b7da2,131,27,2.6,40,30,156,135,562,483
601,203e2bd3c,219,28,4.7,129,42,76,119,400,300
602,6b0103c04,28,6,1.2,58,25,66,145,342,323
603,3f936cb8a,112,15,1.9,139,81,54,129,340,348
604,d0101e748,8,1,0.3,10,51,54,119,299,400
605,56583003c,-1,-1,-1,30,74,56,115,400,326
606,f99a5e817,8,1,0.3,10,43,111,164,400,400
607,157e3e074,14,4,0.5,10,37,65,99,400,300
608,68731378e,9,2,-0.1,30,20,107,164,300,400
609,1e24f14d6,21,5,0.9,10,61,45,90,640,480
610,eb8aeff64,74,17,2.2,17,48,24,137,350,350
611,e9e06e3f6,-1,-1,-1,28,85,56,135,400,300
612,79f8b048f,105,20,0.1,17,37,88,149,350,312
613,488bfc285,27,3,0.1,38,47,102,162,492,408
614,5698c00e2,87,14,1.2,50,38,90,121,380,320
615,b5aa169b4,97,19,2.2,98,39,65,124,593,483
616,846e720dc,23,4,0.9,98,32,69,106,360,480
617,13d0266c5,243,35,1.2,0,-1,-1,-1,-1,-1
618,1b87c512e,22,3,1.7,6,62,33,154,400,299
619,859bcc995,33,12,0.8,50,11,66,113,399,311
620,9744dcc69,14,3,1,24,32,75,124,511,457
621,a2ae5fa7d,19,5,1.4,64,22,69,156,640,480
622,445c703ff,32,5,1.8,39,95,68,126,400,356
623,b9d6b1488,90,20,2.6,20,17,75,111,277,400
624,1ffb40e20,51,9,0.3,8,23,68,164,270,480
625,c0fe34d97,3,2,0.1,126,65,60,151,565,446
626,1ee56e81a,117,18,0.3,99,45,79,133,253,449
627,4e3e41b78,11,3,0.5,10,82,44,121,400,300
628,f4415e636,10,2,0.7,20,36,58,103,270,480
629,f91147e5f,147,24,4.1,30,48,136,99,348,360
630,406a1e534,3,2,0.1,47,12,68,120,360,480
631,648897870,-1,-1,-1,10,40,50,74,400,300
632,2418f7929,-1,-1,-1,65,41,72,130,400,281
633,2f60db1f7,143,23,-0.8,65,21,148,106,297,295
634,0e4049f6d,22,5,0.8,60,47,66,141,361,290
635,27268f547,-1,-1,-1,50,30,86,155,400,300
636,113b2b57a,26,8,0,27,55,65,140,400,300
637,d9c54752f,146,22,3.9,49,51,65,118,360,340
638,daf1a8d08,8,1,-0.2,20,29,12,100,230,384
639,1ba69dec6,66,9,3.6,35,48,111,147,552,360
640,b744f152f,5,1,0.7,30,24,55,107,360,480
641,30908fb77,7,0,0,10,119,37,116,400,400
642,beb3a6da0,21,6,1,20,37,42,140,312,400
643,e3897d3cb,33,7,1.9,10,61,33,92,400,300
644,cfe285c5f,285,38,-0.7,50,47,79,125,400,380
645,92caf1d01,1,1,0.8,30,29,69,157,640,382
646,37bf6da18,41,7,0.7,10,12,51,155,640,480
647,24d9b76ae,8,2,0.1,44,40,68,127,127,111
648,86953ea0b,35,8,2.7,46,44,43,122,418,432
649,0162634c2,22,6,0.1,29,32,87,96,333,366
650,c0ca6dd73,22,5,0,10,17,121,151,300,400
651,6f72c46b5,35,3,1.2,18,84,55,136,500,480
652,c8fc0d746,12,2,0.3,10,55,62,101,400,400
653,7b8924342,53,12,1.4,17,94,89,138,400,300
654,5145f87a0,79,10,3.4,88,48,88,142,299,400
655,e73038b62,20,4,0.2,40,44,38,115,640,360
656,b8bf2c090,159,32,1.6,183,31,82,138,287,474
657,44bba906d,75,13,1.8,50,35,80,139,416,480
658,7d1d7a4f6,71,15,1.9,46,14,98,119,526,477
659,fbaec0999,22,5,0.5,25,106,33,144,225,400
660,e936f5f63,37,8,1.7,60,54,66,134,400,300
661,43b277272,411,86,7.7,55,71,93,159,333,361
662,36cc00cf3,60,10,1.4,19,17,99,88,360,480
663,4fc4ac031,136,22,4.5,70,57,64,139,602,581
664,d5a027e6c,204,30,4.3,49,18,54,121,416,480
665,4bff9728d,25,6,1.6,10,79,26,150,300,400
666,cd4b05b8c,22,5,2,20,73,92,138,350,350
667,77fa5cdd7,2,1,0,10,24,122,139,360,480
668,f253bd6aa,214,38,5.4,47,164,127,149,340,360
669,21493e6ea,53,12,0.4,80,43,52,138,375,465
670,c5e4cfab0,66,14,2.6,30,37,89,130,400,285
671,7667378df,-1,-1,-1,20,20,68,114,224,299
672,d09835201,97,27,1.1,161,33,83,126,388,311
673,a76983523,-1,-1,-1,37,50,57,142,400,313
674,b6637d165,17,4,0.6,10,54,82,170,640,480
675,c60e6aff7,51,13,0.6,30,123,127,179,393,533
676,ec7517f68,10,3,0.9,10,34,73,141,300,400
677,3304185a1,29,8,-0.7,20,33,77,171,360,480
678,d7dc2efde,3,2,0.9,39,101,45,136,400,300
679,25560b530,33,7,2.7,6,66,147,145,640,474
680,59b224cc9,138,14,4.3,60,35,77,103,383,316
681,32ef0472e,79,13,0.9,20,45,58,116,400,300
682,51022a643,52,15,0.2,29,51,97,126,283,341
683,4f7aa1d3c,98,19,2.7,14,40,93,99,400,300
684,8b63e1b21,59,10,2.1,40,23,145,111,566,437
685,7395053bc,81,19,1.1,19,23,95,162,349,349
686,700de2c49,62,14,1.6,40,30,61,136,640,360
687,d39c87657,108,21,4.4,8,15,104,177,400,300
688,6dcbe818e,94,10,2.5,47,32,103,149,380,335
689,88030e16e,9,2,0.5,50,26,54,164,400,300
690,694caa813,10,1,-0.2,10,53,88,144,388,480
691,4eb61ccb3,143,31,-0.1,30,31,69,119,400,323
692,99558286a,78,19,2.3,15,80,48,167,270,480
693,d9033fea0,19,3,1.5,49,27,43,133,640,480
694,8e0c995a9,174,29,1.4,40,33,130,92,270,480
695,eb8620132,52,14,1.2,45,36,113,127,367,271
696,b279ec774,69,13,2.4,40,42,68,129,400,325
697,261cbe336,88,19,1.4,120,47,59,124,374,323
698,e02b6a2d4,50,9,0.4,17,25,64,137,400,300
699,c12b5f5de,4,1,0.6,39,34,64,92,400,267
700,7f8955f6a,46,3,-1.2,40,38,84,132,570,481
701,9809485bb,19,7,0.5,39,18,95,130,374,324
702,9397426ea,92,14,3.7,30,28,65,150,360,396
703,865e968b4,32,5,1.1,16,13,136,107,526,435
704,7a25c5a12,-1,-1,-1,70,33,60,122,400,300
705,cb9cffdff,43,5,2.7,76,15,103,107,488,475
706,b8d07c37b,102,16,2.6,60,16,123,149,400,300
707,f0ac69be1,12,2,0.9,40,16,53,127,360,480
708,80f8877f8,48,9,1.5,10,25,75,130,225,300
709,0eaa9f888,95,18,1.6,30,82,72,142,400,300
710,11960b9ed,37,6,2.2,9,29,52,166,270,480
711,9d24c695e,201,49,2.3,91,106,72,143,341,298
712,90e1edc71,118,17,6.2,26,74,55,132,332,366
713,3c273e42f,66,13,0.6,50,20,103,107,584,479
714,9dd9f107d,50,7,2.6,10,13,94,199,290,400
715,58fe1756c,40,8,1.3,20,80,86,148,225,400
716,ebbf04d10,16,3,1,20,61,55,120,454,420
717,2b4b4e40c,62,14,0.1,20,49,61,107,400,300
718,e7fbd95a9,11,1,0.8,50,73,30,147,400,300
719,30dbb2e50,63,10,2.1,9,28,143,161,640,640
720,1d46f1061,-1,-1,-1,50,49,55,108,380,320
721,71c3f9254,49,12,-0.2,40,14,42,127,392,365
722,3d181b3c6,11,3,0.9,9,32,91,94,299,400
723,3536e1efd,-1,-1,-1,16,62,69,133,333,333
724,de993d8ad,25,5,1.1,30,77,77,115,333,366
725,f8233b736,9,2,0,20,24,62,122,640,360
726,76e071fcb,35,8,2.4,10,45,51,95,640,640
727,d8c1859cb,32,5,0.8,50,79,67,147,400,300
728,9ef475fbe,38,9,1.1,20,54,65,125,350,350
729,2ea365a6f,7,2,0.3,19,26,48,138,350,350
730,42e7de7c0,222,36,6.8,36,14,94,122,500,560
731,71ad8e81d,7,2,-0.2,29,46,61,130,400,225
732,7ca780c35,41,7,3.2,19,23,67,109,360,480
733,c039154f9,67,11,-0.4,20,100,52,115,349,350
734,eea0cb464,172,24,1,97,19,62,131,400,266
735,09c629b05,33,8,0.9,50,13,126,134,400,268
736,4be73c550,3,2,0.1,10,34,67,118,300,400
737,4683d863b,33,5,2.3,30,90,57,120,300,400
738,ff05d4438,65,10,1.7,29,45,78,160,457,440
739,6d8793638,40,4,0.6,10,99,110,175,360,480
740,79b514f79,12,4,0.7,6,21,31,141,270,480
741,9102809eb,79,12,-0.3,20,27,121,128,400,300
742,4e7a22c99,16,3,0.9,7,41,112,154,360,480
743,8c36b62a9,43,11,0.5,117,32,81,110,392,307
744,5bda8f113,83,18,2.2,49,16,96,129,384,480
745,943e9242f,151,27,2.7,70,80,127,153,356,332
746,6d59be88d,2,1,0,80,19,71,128,408,435
747,181fb7dae,46,11,0.7,30,28,33,132,409,508
748,0ce98d199,88,15,1,10,45,50,128,400,299
749,1aef9fc86,114,26,0.5,121,27,99,126,400,292
750,b386bb45c,31,6,2.5,33,110,68,140,378,480
751,b7fa5b815,37,7,1.1,10,91,54,126,640,480
752,070faf086,39,7,0.6,29,14,102,161,277,400
753,36a216956,25,5,0.1,40,28,59,121,640,530
754,ae524a36a,65,10,0.6,20,18,103,104,272,376
755,391e0cefd,-1,-1,-1,40,25,59,122,640,476
756,a0ece637e,58,9,-0.7,0,-1,-1,-1,-1,-1
757,9eb042155,-1,-1,-1,46,68,44,122,400,300
758,c9646e275,74,12,2.2,40,75,53,104,399,294
759,7d2fe6bb6,75,12,1.7,10,36,43,136,400,300
760,154d24447,89,13,4,20,16,43,147,400,299
761,9e0b14cf6,96,18,-0.7,120,31,89,126,400,300
762,80fcac43d,56,9,2.8,266,59,75,113,330,322
763,a2b42f2e5,89,14,1.7,20,33,63,111,360,480
764,ba8d53f1e,1,0,0.6,10,17,76,129,326,480
765,d23a8d771,50,11,0.3,9,68,74,130,400,300
766,3697f94e1,-1,-1,-1,10,45,6,102,400,300
767,0baab7556,3,2,0,10,23,92,113,270,480
768,6f85ce1a9,71,6,1.7,30,31,107,121,262,440
769,f24991ef7,64,10,-0.1,57,33,62,141,396,450
770,9c263fbc4,77,12,0.9,20,57,80,157,500,480
771,a0cc9df12,186,32,4.4,107,32,102,122,424,444
772,e825b8b9f,42,13,1.6,20,23,63,200,640,480
773,c4feb7269,136,15,1.5,47,21,82,104,360,480
774,14357e2ed,111,16,2.6,10,6,64,132,400,267
775,56437112,30,5,0.7,10,14,108,123,270,480
776,abc69ab7f,104,15,2.9,20,19,107,119,400,350
777,4137d96a2,-1,-1,-1,26,43,55,139,366,333
778,dd5797b7f,88,15,2.5,10,64,138,180,400,400
779,59d4947b6,71,12,0.7,0,-1,-1,-1,-1,-1
780,28c005011,8,2,0.9,20,56,58,136,360,480
781,3f5f5782f,7,1,0.2,8,14,67,134,269,479
782,dc0ee2c73,109,17,4,26,25,84,124,333,355
783,124f45c2b,2,1,0,50,102,81,109,640,360
784,8908c9d99,39,11,-0.4,39,46,82,114,320,450
785,8f21fee9f,26,6,1,0,-1,-1,-1,-1,-1
786,bcf13ec9d,4,1,0.2,200,24,108,86,340,360
787,0f3434f36,20,5,0.2,50,18,82,155,360,340
788,311479c63,1,0,0.1,10,16,73,122,400,300
789,0b57ed86a,119,29,4.5,40,56,37,132,530,360
790,2d33077f2,31,5,1.8,40,102,73,148,360,480
791,a372e8416,24,3,1.3,10,28,34,122,640,480
792,084e4c05b,118,17,-0.3,20,18,72,92,494,296
793,842528c2a,18,6,0.8,59,28,47,130,640,640
794,96a1bce27,19,3,0.8,8,27,131,120,640,425
795,99ba1c605,39,5,3.5,30,20,69,103,453,480
796,d2dd62cf2,40,8,1.1,20,41,85,144,333,342
797,53549acd2,151,15,2,58,24,94,140,355,311
798,f981112a8,132,28,1.6,77,44,110,153,640,420
799,53d6d37c8,80,16,2.5,50,18,67,106,320,380
800,8edfea832,16,3,0.6,35,29,90,143,375,325
801,d83aa1f02,149,21,1.1,55,25,82,125,360,480
802,9e27976e9,40,5,0,7,25,97,142,640,480
803,dbaacc7e8,-1,-1,-1,44,88,45,138,300,400
804,3a67f200f,5,1,0.9,30,23,113,122,400,300
805,c93c0faa3,50,11,0.9,40,17,101,135,400,300
806,c9439e71b,32,7,-0.5,30,22,92,148,640,569
807,4f502df1a,101,20,1.5,50,17,94,114,584,456
808,9725bf4d2,31,10,1.2,39,40,82,133,292,347
809,53bcfd67d,94,16,1.9,107,64,49,117,399,225
810,949cb7ee9,43,9,1,30,48,56,94,516,400
811,a58d8080b,125,25,3.3,10,9,120,125,262,400
812,855de7c89,8,2,0.4,10,15,104,117,300,400
813,796774834,75,15,1.7,39,100,95,139,270,480
814,db635ae93,8,1,0.9,20,31,65,91,360,480
815,11f062cb4,19,3,-0.4,36,78,48,129,325,375
816,137916924,53,6,0.8,9,42,81,156,400,300
817,f0885aa00,55,15,-0.3,10,31,90,148,360,480
818,c7901e98d,9,3,0.9,23,29,56,147,333,366
819,30e66b835,10,2,-0.4,23,44,53,118,225,400
820,55f34f8f5,83,17,1.5,110,48,71,121,400,281
821,1bd200942,214,39,1.3,45,97,47,116,380,320
822,f310c42f2,7,1,0.9,10,86,48,107,264,480
823,7acaea66e,50,6,2,37,59,52,140,363,288
824,5afe2ebbc,79,13,-0.2,200,27,38,120,584,480
825,747359fcb,186,35,1.7,92,41,75,117,380,320
826,ff7ff0f3c,21,5,1.1,10,61,177,143,442,480
827,f62e604d6,185,26,2.8,30,17,85,160,400,300
828,64568c4a6,30,6,1.2,10,39,48,171,400,267
829,67221a8f8,67,17,1.8,50,41,66,154,400,300
830,2082ad764,76,17,2.4,26,32,78,132,360,480
831,8960dc21e,132,15,2.4,0,-1,-1,-1,-1,-1
832,d7c661670,54,10,1.9,40,23,85,133,400,264
833,caf3220f8,112,15,2.2,7,24,87,95,400,225
834,a72a34bdf,123,13,0.7,107,22,58,120,341,354
835,8af4db3f3,29,6,1.6,31,74,79,116,570,480
836,0b59a57ff,-1,-1,-1,76,46,42,129,400,300
837,2d837689d,89,16,3.6,78,12,111,119,385,325
838,da5ae6aa9,30,8,1.6,70,66,49,135,400,234
839,cc8bf5e79,40,6,0.7,48,59,70,107,400,225
840,06ecc204f,49,7,0.5,49,13,56,147,400,299
841,b022c1924,86,22,1.1,88,35,90,124,400,300
842,4a8caef08,159,22,0.4,18,54,132,166,400,300
843,c547fc4f7,21,5,0.2,29,25,68,110,348,480
844,dfa8ac290,58,11,1,22,136,79,135,333,366
845,642a88a93,109,27,2.5,28,29,59,101,240,400
846,5f2edae7c,41,6,1.9,36,14,63,194,430,480
847,a22c43e29,54,7,-0.3,28,45,89,125,376,316
848,edf6a5240,10,2,0.4,20,91,37,127,400,300
849,92c2878db,53,14,1.4,42,70,106,122,639,447
850,d8fceeb86,50,9,3,10,65,53,112,360,480
851,d0b61aedc,18,5,0.9,23,55,67,119,299,400
852,89af60ff3,24,5,0.2,0,-1,-1,-1,-1,-1
853,62b2ac9fd,209,34,1.7,8,26,69,97,300,400
854,bd5ac00df,71,15,0.5,20,50,85,105,215,229
855,7e87938c3,93,15,0,22,17,126,121,400,300
856,2db6c996b,30,8,-0.5,9,24,58,147,400,400
857,e79f310db,3,2,0.2,90,33,42,120,380,244
858,f7af4ce3d,27,5,1.4,10,58,56,87,640,360
859,eea72fce5,34,7,0.9,10,19,80,179,300,400
860,9b1241ef0,26,5,0.7,18,40,47,112,421,420
861,102482c40,29,3,0.3,16,132,147,187,640,360
862,7d028bdea,68,12,1,38,17,115,130,375,325
863,c6556750a,21,4,1.1,30,92,90,156,359,480
864,defc7be05,13,4,1.1,19,13,110,141,392,342
865,209e4f717,34,6,0.1,35,22,61,145,500,480
866,14ae60869,82,19,1.4,195,37,74,120,500,467
867,303ecdb58,261,49,2.5,50,22,78,141,374,337
868,4463deb9a,137,16,0.3,77,20,47,138,400,277
869,502c3e7ae,44,11,1.1,70,26,68,130,394,480
870,4c1a9d86f,57,10,-1,8,14,111,146,400,185
871,8c17f26c4,26,5,0.8,16,18,80,118,300,400
872,d9a014dbb,28,6,0.5,40,33,80,142,416,480
873,f195c540d,34,11,0.9,50,83,83,129,399,291
874,d33c9174f,-1,-1,-1,113,35,74,118,360,480
875,7ddc32b12,61,11,0.7,10,20,63,107,640,640
876,3e4f81782,132,27,-0.6,37,59,60,132,400,300
877,e53cf2373,44,8,1.6,40,67,63,162,640,495
878,93c9866b0,86,14,0.9,132,27,57,124,413,480
879,f2755d8bf,81,9,2.4,10,39,81,152,360,480
880,1727cfc45,93,19,0.8,30,120,39,113,400,333
881,cad137e83,12,2,0.6,28,22,98,150,203,360
882,0e8c2a1aa,101,18,7.1,109,25,76,152,325,375
883,b8d244dd5,56,10,2.6,20,56,85,121,400,300
884,4e00cd0ac,28,4,2.2,35,36,97,132,480,480
885,fd6c93d05,39,6,1.1,10,108,35,151,640,427
886,8563bddec,92,16,2.2,18,22,97,137,357,478
887,2acc0a068,189,35,7.8,58,78,59,142,593,613
888,b5033c917,-1,-1,-1,10,88,135,141,400,300
889,f3b4e3f5c,121,24,1,56,32,64,124,333,333
890,80ae0a34f,69,11,4.2,38,21,63,154,421,360
891,ca144ac2a,209,40,8.5,104,40,90,117,363,336
892,dd8817ccb,57,8,0.4,150,40,59,107,400,267
893,b612d6ba3,4,2,0.6,18,88,98,129,500,480
894,c517992c8,80,14,1.9,20,74,32,129,400,267
895,661bcb904,95,14,3.3,10,43,36,156,400,275
896,d6e342121,29,6,0.9,103,46,75,150,303,494
897,8415aff49,72,11,1.2,30,21,136,133,355,301
898,d2be70a4c,3,0,0.3,49,14,93,118,320,400
899,e4253889f,53,9,1.3,0,-1,-1,-1,-1,-1
900,c135c6b15,66,14,3.4,50,41,69,166,415,480
901,eefb8d885,14,4,0.9,88,91,73,143,349,355
902,545711134,139,27,-0.2,161,40,64,145,413,433
903,133cc5f19,48,14,1.4,30,73,63,108,400,300
904,25ebacf03,5,2,0.5,38,24,90,165,430,480
905,982dce813,13,1,0.9,106,70,59,149,295,309
906,fe3e235e0,92,13,1.6,29,91,72,119,300,400
907,4e01721aa,10,1,1,19,58,96,141,387,337
908,0b01864e2,5,0,0.3,28,59,22,142,360,480
909,b90e6ec69,101,15,3.5,54,61,44,124,532,586
910,4298e4c15,77,14,2.7,76,32,91,114,355,299
911,0b942f000,45,10,0.3,10,31,45,183,640,480
912,bbff353ce,25,4,0,9,119,25,150,300,225
913,4a0cda147,117,24,3.3,20,15,116,118,350,350
914,fbed8fc1a,-1,-1,-1,82,80,56,123,400,293
915,7a54b760e,235,30,-2.9,28,17,36,120,393,440
916,4c5dd1f7c,133,28,2.9,39,20,59,154,350,350
917,7be394a98,24,6,0.7,19,59,85,107,400,300
918,87074d17f,111,15,2.8,20,17,128,149,360,480
919,2502292c8,307,58,12,100,16,86,127,607,423
920,a578345c4,11,3,0.2,37,68,124,162,325,370
921,052b0ada8,23,3,0.9,30,16,142,125,522,427
922,529025eb8,53,8,0.9,38,35,86,110,640,494
923,3d3aef491,7,2,0.3,63,15,72,107,400,265
924,2b3fc0265,70,11,0.9,14,41,67,102,400,299
925,c37cd2095,66,8,1.7,20,16,88,138,400,342
926,d075365c0,-1,-1,-1,30,25,71,110,366,333
927,a79fe858d,76,14,2.8,38,22,117,63,320,400
928,fd279ad95,44,10,1.4,24,15,185,184,640,440
929,c1ba2169b,15,4,-0.5,70,76,35,118,400,300
930,36632f72b,79,12,2.8,39,32,56,115,640,427
931,9e380d9a2,207,38,1.9,30,63,71,136,423,533
932,d01e08ee2,7,2,0.2,10,9,138,155,319,399
933,fc4b199fa,3,2,0.1,10,79,119,161,384,384
934,b05a3ca1d,105,18,3.4,8,32,44,148,400,300
935,ed6684f3a,72,12,-0.8,57,23,73,119,400,266
936,27bf3ae34,61,13,2.5,30,32,80,116,422,478
937,753654b70,3,0,0.1,30,16,120,158,400,300
938,3613869b2,-1,-1,-1,30,53,33,142,400,300
939,cec359a78,30,3,-0.2,29,27,131,114,225,400
940,ebcdfedd2,137,22,0.3,29,43,76,107,225,400
941,f39fef7c1,18,3,0.8,40,21,42,125,407,480
942,a4fb2d366,-1,-1,-1,20,76,46,148,350,400
943,7f4fb6f7e,70,11,1,59,54,84,122,328,371
944,05935bf08,68,7,0.9,29,21,92,131,333,366
945,bd248bb10,168,29,6.6,49,45,52,154,340,360
