Unnamed: 0,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,DesSem,DesSemCat,NameSem,NameSemCat,combined_color_black,combined_color_black_brown,combined_color_black_brown_cream,combined_color_black_brown_golden,combined_color_black_brown_gray,combined_color_black_brown_white,combined_color_black_brown_yellow,combined_color_black_cream,combined_color_black_cream_gray,combined_color_black_cream_white,combined_color_black_golden,combined_color_black_golden_cream,combined_color_black_golden_gray,combined_color_black_golden_white,combined_color_black_golden_yellow,combined_color_black_gray,combined_color_black_gray_white,combined_color_black_white,combined_color_black_yellow,combined_color_black_yellow_cream,combined_color_black_yellow_gray,combined_color_black_yellow_white,combined_color_brown,combined_color_brown_cream,combined_color_brown_cream_gray,combined_color_brown_cream_white,combined_color_brown_golden,combined_color_brown_golden_cream,combined_color_brown_golden_gray,combined_color_brown_golden_white,combined_color_brown_golden_yellow,combined_color_brown_gray,combined_color_brown_gray_white,combined_color_brown_white,combined_color_brown_yellow,combined_color_brown_yellow_cream,combined_color_brown_yellow_gray,combined_color_brown_yellow_white,combined_color_cream,combined_color_cream_gray,combined_color_cream_gray_white,combined_color_cream_white,combined_color_golden,combined_color_golden_cream,combined_color_golden_cream_gray,combined_color_golden_cream_white,combined_color_golden_gray,combined_color_golden_gray_white,combined_color_golden_white,combined_color_golden_yellow,combined_color_golden_yellow_cream,combined_color_golden_yellow_gray,combined_color_golden_yellow_white,combined_color_gray,combined_color_gray_white,combined_color_white,combined_color_yellow,combined_color_yellow_cream,combined_color_yellow_cream_gray,combined_color_yellow_cream_white,combined_color_yellow_gray,combined_color_yellow_gray_white,combined_color_yellow_white
2090,1,108,20,0,1,1,2,7,2,2,1,2,2,1,0,41401,954ffd4f5f5f6d723f68e1e441af1ecc,0,c31f3d3f3,4,1,0.034259259,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2803,1,108,109,0,1,3,0,0,3,2,1,1,3,1,0,41401,261d31a0feb026598f3a938d1bae0c8b,0,b16852e32,1,1,0.291944444,1,0.3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319,1,108,179,0,2,7,0,0,1,3,1,1,1,1,200,41326,001e42763024f9d4abe31e79472b1827,0,ca7c6095a,3,2,0.385625,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3457,1,108,20,0,2,3,5,0,2,1,1,1,2,1,0,41327,4e342a956a49588ab8d68c7d737053f4,0,a20880c1d,1,3,0.2125,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3529,1,108,69,69,1,2,0,0,1,3,1,1,1,1,0,41330,60689896aa0edff3a4f05b890bdafd26,0,1e7a3b766,3,1,0.433333333,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3832,1,108,109,213,2,3,5,7,2,2,1,2,3,1,0,41326,32891f84bea7c2dff9198c7ae7f5feef,0,ccd36a0f2,1,4,0.4735,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4196,1,108,227,0,2,1,0,0,2,1,1,1,2,1,0,41326,29304f4bf17e7894db830e8985a46f0a,0,f38727a35,5,4,0.311111111,1,-0.166666667,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4231,1,108,205,0,2,6,7,0,1,2,1,1,1,1,200,41326,aa66486163b6cbc25ea62a34b11c9b91,0,3daede547,2,4,0.233333333,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4278,2,108,266,0,1,1,2,5,2,1,3,3,1,1,0,41401,c7335076a877f8aa493dcbdd7e9d59f2,0,2fd882044,10,4,0.168964646,1,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5295,1,108,205,0,2,2,7,0,1,2,3,1,3,2,0,41326,37c122a1f15a45ae8ea56b0872fd6419,0,175926b9c,2,3,0.190416667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5370,1,108,207,0,2,1,2,0,1,3,1,1,1,1,0,41326,2864803699884df90ac135583b02ec70,0,7dfa4e393,2,3,0.35,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5570,1,108,307,0,1,4,7,0,2,1,1,1,1,1,0,41324,21b00c8e5d0b4f8848bbfd1b364ff2d7,3,9dfee7db3,4,2,0.271428571,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6887,1,108,189,0,2,1,0,0,3,2,3,3,3,2,0,41401,cb18bafcf8484f971018cb0836bcd9f3,0,b9f58834b,1,4,0.2225,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7369,1,108,307,0,1,1,2,0,2,2,3,3,3,2,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,17d9c9586,4,4,0.238161376,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9210,1,108,218,0,2,2,5,0,1,2,1,1,1,1,200,41401,db19611e11216f0854d946e188f89b05,0,32bc0b4fa,1,4,0.281388889,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9692,1,108,307,0,1,5,7,0,2,1,3,3,2,2,0,41326,1fefbc2f41cc60cec6fbe718151780cd,0,d94f98004,2,2,-0.083333333,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10080,1,108,178,169,2,2,0,0,1,3,3,1,2,1,0,41401,c21525daac5c29a57a60925ed2910c15,0,f85ae1408,2,4,0.058333333,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10602,2,108,243,0,1,3,0,0,2,2,1,3,1,1,0,41326,152da5936dd0d5bcaacfe021b2a10c60,0,76aba4871,4,4,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11355,2,108,266,0,2,1,7,0,2,1,1,1,1,1,0,41326,8f249aa58e29f16be754f494813c56df,0,ece153328,1,3,0.007142857,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7754,1,102,307,0,1,2,7,0,2,1,3,3,3,1,0,41326,f5d0236b3e9afd628489df6e131cd41e,0,0306e85dd,1,4,0.566666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10454,1,100,205,0,1,5,6,7,1,1,1,3,2,2,0,41326,5811209bc061b209e8fccadba6aface5,0,f759dc332,5,2,0.27875,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
518,1,96,307,0,2,1,2,0,2,2,1,1,1,1,0,41326,fe76b46759b9cdeed1a8f319a3ba52ea,0,7395053bc,2,4,0.18495671,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
820,1,96,307,307,2,2,3,5,2,2,1,1,1,1,0,41401,c709bbc3349a601267c9c3feebf95f45,0,796382bf4,3,4,0.040104167,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
868,1,96,307,0,1,1,7,0,2,1,2,2,2,1,0,41327,ba86004409dfbe41d6d72cc92a31439b,0,bea0802eb,2,4,0.2325,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1180,1,96,109,0,1,3,0,0,3,3,1,1,1,1,0,41336,df9ac5f0bc0d90c6533a1c15cecd870f,0,19bdaed52,2,2,0.139393939,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385,1,96,205,0,2,2,4,5,1,3,1,1,1,1,150,41401,0fddcc2044ae92f3f70fed837d35e1a6,0,829ea64cc,4,2,0.291666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1436,1,96,307,307,1,1,0,0,2,1,1,1,1,1,0,41401,e0f213753425c03ce14319df98976779,0,cf6995fef,1,1,0.092777778,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1603,2,96,266,0,2,2,3,7,2,1,1,1,1,1,0,41327,a08d9a4e6138b5347afc4845f1660c06,0,29bcccb7c,2,3,0.151969697,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2293,1,96,75,179,1,6,0,0,1,3,2,2,2,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,0c3cb3d44,1,2,0.191666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2298,1,96,111,0,2,1,2,5,3,1,3,3,3,1,0,41336,2a0a7d81e7c3e8bd60f5bccd96e14977,0,62613fb88,2,1,0.0,0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2449,1,96,307,0,1,1,0,0,1,1,1,1,1,1,0,41327,2d0e544219a8337d666e8ab00944e04f,0,0d551fb5b,1,4,0.0625,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
