,Type,Age,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,VideoAmt,PhotoAmt,DesSem,DesSemCat,NameSem,NameSemCat,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT,AdoptionSpeed,Mixed,BreedName,BreedNum
166,1,0,1,5,0,0,2,1,2,1,1,1,0,41401,0,6,0.476666667,1,0,0,12,3,0.6,51,11,84,143,333,366,0,1,Mixed_Breed__Labrador_Retriever,11
167,1,1,1,1,2,5,2,1,1,1,1,1,0,41326,0,1,0.280952381,1,0,0,90,25,2.8,10,36,38,110,640,640,1,1,Mixed_Breed,0
168,2,0,2,3,5,0,2,1,2,2,2,1,0,41326,0,7,-0.171458333,-1,0,0,54,7,-0.5,63,98,141,157,428,428,0,1,Mixed_Breed,0
169,1,0,1,1,2,0,2,1,3,3,3,1,0,41326,0,0,0.6,1,0,0,2,1,0.8,0,-1,-1,-1,-1,-1,1,1,Mixed_Breed,0
170,2,1,1,1,7,0,2,1,2,1,2,1,0,41401,0,2,0.130952381,1,0,0,31,7,2,20,79,41,117,203,360,0,1,Mixed_Breed,0
171,1,0,2,1,2,0,2,2,2,1,2,1,0,41401,0,1,0.05,1,0,0,25,7,0.5,9,28,55,120,270,480,1,1,Mixed_Breed,0
172,2,0,2,1,2,5,2,1,2,2,2,1,0,41326,0,0,0.1875,1,0,0,87,16,1.3,0,-1,-1,-1,-1,-1,1,1,Mixed_Breed,0
173,1,2,2,2,0,0,2,1,1,1,1,1,0,41326,0,1,-0.104166667,-1,0,0,38,6,0.9,8,44,124,130,298,400,1,1,Mixed_Breed,0
174,1,0,2,2,0,0,1,1,2,2,2,1,0,41330,0,3,0.25,1,0,0,6,0,-0.2,29,25,87,168,360,480,0,0,Cocker_Spaniel,34
175,1,0,1,1,2,7,2,2,1,1,2,1,0,41326,0,1,0,0,0,0,3,0,0.1,9,65,152,114,300,400,0,1,Mixed_Breed,0
176,2,0,1,4,7,0,1,1,1,1,3,1,0,41401,0,5,0,0,0,0,18,3,1.8,50,10,111,181,266,400,0,1,Mixed_Breed,0
177,1,2,2,5,7,0,2,1,1,1,2,1,0,41326,0,3,0.014814815,1,0,0,80,11,1.6,30,34,79,117,400,288,0,0,Shih_Tzu,8
178,1,2,2,2,0,0,1,3,1,1,1,1,0,41326,0,3,0,0,0,0,2,1,0,30,15,127,145,270,480,0,0,Poodle,35
179,1,0,1,1,0,0,2,1,3,3,2,1,0,41326,0,2,0.375,1,0,0,13,3,1.6,19,29,91,150,505,480,0,1,Black_Labrador_Retriever__Mixed_Breed,36
180,2,0,2,5,0,0,2,2,3,3,3,1,0,41401,1,4,0.3075,1,0,0,38,6,2.4,36,41,37,139,360,480,0,1,Mixed_Breed,0
181,2,2,2,1,6,0,2,2,1,1,2,1,0,41326,0,3,0.148877789,1,0,0,103,10,2.1,30,86,51,121,400,332,0,1,Persian__Mixed_Breed,5
182,2,0,1,1,7,0,1,1,3,3,3,1,0,41327,0,1,0.183333333,1,0,0,14,2,0.6,9,79,30,123,640,480,1,1,Mixed_Breed,0
183,1,0,2,1,0,0,2,2,1,1,2,1,0,41326,0,8,0.247272727,1,0,0,42,12,1.7,77,41,67,125,450,421,0,0,Labrador_Retriever,9
184,1,0,2,1,7,0,2,2,2,1,2,1,0,41326,0,12,0.24047619,1,0.333333333,1,54,13,0.6,114,94,61,130,500,480,1,1,Mixed_Breed,0
185,1,0,2,2,7,0,2,1,1,1,2,1,0,41326,1,9,0.289814815,1,0.8,1,61,11,1.6,86,32,62,141,540,475,0,1,Jack_Russell_Terrier__Mixed_Breed,7
186,1,2,2,2,0,0,2,1,1,1,1,1,0,41326,0,1,0,0,0,0,-1,-1,-1,10,12,89,156,400,300,1,1,Mixed_Breed,0
187,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,1,4,0.1,1,0,0,44,8,1.5,36,49,70,101,360,480,1,1,Mixed_Breed,0
188,1,0,2,1,2,0,2,2,2,1,2,1,0,41326,0,4,0,0,0,0,2,1,0,40,96,85,125,640,360,0,1,Mixed_Breed,0
189,2,0,2,1,7,0,2,1,2,1,2,1,0,41326,0,3,0.212405303,1,0,0,55,12,2.4,27,30,113,129,400,266,0,1,Mixed_Breed,0
190,2,1,1,3,0,0,2,1,1,1,1,1,0,41326,0,2,0.170454545,1,0,0,17,4,1,20,40,102,142,400,300,0,0,Tabby,1
191,2,0,2,1,6,7,2,2,1,1,2,1,0,41326,0,4,0.35,1,0,0,7,3,0.8,40,18,55,106,195,225,1,1,Mixed_Breed,0
192,2,1,2,2,5,6,1,1,1,1,1,1,0,41401,0,3,0.210810023,1,0,0,158,23,1.8,30,14,53,154,333,330,0,0,Tabby,1
193,2,1,2,6,0,0,2,1,3,3,3,1,0,41336,0,4,0.234404762,1,-0.05,-1,64,12,1.2,40,58,58,126,640,480,0,1,Mixed_Breed__Tabby,37
194,1,2,2,2,7,0,2,1,1,1,1,1,0,41401,0,10,0,0,0,0,4,2,0.1,73,24,84,161,350,350,0,1,Beagle__Mixed_Breed,38
195,1,2,1,2,0,0,3,2,1,1,1,1,0,41336,0,3,0.2,1,0,0,5,1,0.8,24,20,106,119,533,479,0,1,Mixed_Breed,0
196,2,0,1,7,0,0,2,1,2,1,2,1,0,41401,0,2,0.164583333,1,0,0,21,4,1.5,20,9,41,128,352,231,0,1,Mixed_Breed,0
197,2,2,1,1,6,7,2,2,1,1,1,1,0,41326,0,1,0.375,1,0,0,-1,-1,-1,10,19,43,132,400,300,1,0,Bengal,39
198,2,2,2,1,2,0,2,1,2,3,1,1,0,41326,0,1,0.5,1,0,0,8,2,0.8,10,35,67,175,360,480,1,1,Mixed_Breed__Tiger,40
199,1,0,2,1,5,0,2,1,2,2,2,1,0,41326,0,5,-0.145833333,-1,0,0,106,23,-0.8,47,38,56,125,380,320,0,1,Collie__Mixed_Breed,41
200,1,0,2,1,2,7,2,2,1,1,2,1,0,41326,0,2,0.125,1,0,0,13,3,-0.1,20,84,56,119,350,350,1,1,Mixed_Breed,0
201,1,0,2,2,0,0,2,1,3,3,3,1,0,41326,0,2,0,0,0,0,15,2,0.4,20,58,103,153,300,400,0,1,Mixed_Breed,0
202,1,0,1,5,7,0,2,2,2,2,2,1,0,41327,0,4,0.257142857,1,0,0,90,19,-0.4,34,21,55,147,356,268,0,1,Mixed_Breed__Husky,42
203,2,1,2,4,0,0,1,1,1,1,1,1,20,41336,0,6,0.326746032,1,0,0,381,64,4,60,28,119,163,377,283,1,1,Mixed_Breed,0
204,2,0,1,1,7,0,1,1,2,2,2,1,0,41401,0,1,0.122222222,1,0,0,13,4,0.5,10,56,60,101,640,640,0,0,Siamese,29
205,1,0,1,2,0,0,3,1,2,2,3,1,0,41401,0,3,0.3,1,0,0,24,6,0.4,25,34,87,116,300,400,0,1,Mixed_Breed,0
206,1,2,2,2,0,0,2,1,1,1,1,2,2,41326,0,2,0.275,1,0,0,26,4,0.2,19,15,102,112,291,480,1,1,Mixed_Breed,0
207,1,0,1,2,7,0,2,2,2,2,2,1,0,41326,0,1,0.275555556,1,0,0,21,1,1.4,10,8,66,141,399,252,0,1,Mixed_Breed,0
208,1,0,2,1,2,0,2,2,2,1,2,1,25,41401,0,13,0.113095238,1,0,0,28,5,0.7,123,37,87,153,376,310,1,1,Mixed_Breed__German_Shepherd_Dog,43
209,1,0,1,3,0,0,2,2,1,1,2,1,0,41326,0,1,0.128571429,1,0,0,56,10,1.5,10,16,131,207,203,360,0,1,Mixed_Breed,0
210,1,1,2,2,0,0,2,1,1,1,2,1,0,41401,0,1,0.180277778,1,0,0,80,12,2.4,10,15,110,183,270,480,1,1,Mixed_Breed,0
211,2,0,1,1,3,0,1,3,2,2,2,1,15,41326,0,3,0.100555556,1,0,0,36,7,1.2,30,18,173,113,640,427,0,1,Mixed_Breed,0
212,1,0,2,2,0,0,2,1,2,2,2,1,0,41330,0,2,0.483333333,1,0,0,42,10,0.1,18,50,52,129,640,360,1,1,Mixed_Breed,0
213,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,9,0.1,1,0,0,23,3,0,85,33,79,137,344,355,0,1,Mixed_Breed,0
214,1,2,1,1,4,7,2,1,1,1,1,1,0,41326,0,5,0.143055556,1,0,0,94,11,1.2,49,16,106,112,400,300,0,0,Beagle,30
215,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,3,0.242356602,1,0,0,272,56,8.5,29,62,130,116,333,366,0,1,Shar_Pei__Mixed_Breed,44
216,1,0,2,1,2,0,2,2,1,1,1,1,0,41326,0,3,0.12037037,1,0,0,108,16,-0.1,29,83,58,97,366,332,1,1,Mixed_Breed,0
217,1,2,2,3,5,0,2,2,3,3,1,1,0,41326,0,9,0.298333333,1,0,0,83,15,3.3,77,22,90,150,349,344,1,0,Spitz,45
218,2,0,2,1,4,7,2,3,2,1,2,1,0,41326,2,10,0.320117745,1,0,0,171,35,6,98,22,64,136,390,308,0,1,Mixed_Breed,0
219,2,1,2,2,5,0,2,2,2,2,2,1,0,41326,0,3,0.7,1,0,0,52,13,-0.7,30,92,156,164,400,300,1,0,Siamese,29
220,2,1,2,2,5,0,2,2,2,2,2,1,0,41401,0,3,0.5,1,0,0,-1,-1,-1,30,37,90,139,400,287,0,1,Mixed_Breed,0
221,2,0,1,2,0,0,2,2,2,2,2,2,0,41326,0,4,0.120238095,1,0,0,52,8,1.5,40,50,66,81,399,203,0,1,Bengal__Mixed_Breed,46
222,1,0,2,2,7,0,2,2,1,1,2,1,0,41326,0,3,0.070238095,1,0,0,76,14,-0.1,30,28,90,138,366,333,0,1,Mixed_Breed__Terrier,47
223,1,0,2,1,2,7,2,1,1,1,2,1,0,41401,0,1,0.191666667,1,-0.133333333,-1,22,4,0.6,10,34,66,169,400,312,0,1,Mixed_Breed,0
224,2,2,1,1,6,7,3,2,2,1,2,1,0,41326,0,4,0,0,0,0,-1,-1,-1,40,44,49,107,350,350,0,1,Mixed_Breed,0
225,1,0,2,2,7,0,2,1,1,1,2,1,0,41401,0,6,-0.036111111,-1,0,0,26,5,0.9,52,15,69,122,546,480,1,1,Mixed_Breed,0
226,1,1,1,2,7,0,2,2,1,3,3,1,0,41326,0,1,0,0,0,0,5,1,0,9,11,80,98,270,480,0,1,Mixed_Breed,0
227,2,0,1,1,7,0,2,1,2,1,2,1,0,41326,0,6,0.306297643,1,0,0,151,26,5.2,60,34,37,129,384,316,0,1,Mixed_Breed,0
228,1,0,2,1,0,0,2,1,2,2,2,1,0,41332,0,1,0.2625,1,0,0,19,4,1.7,9,14,127,147,640,448,1,1,Mixed_Breed,0
229,2,2,1,1,0,0,3,3,1,1,2,1,0,41401,0,5,0.59,1,0,0,17,3,1.8,50,44,106,107,527,512,0,1,Birman__Mixed_Breed,48
230,1,2,2,1,2,0,2,2,1,1,1,1,25,41326,0,9,0.484871795,1,0,0,98,17,3.8,78,38,116,147,363,322,1,1,Belgian_Shepherd_Malinois__Mixed_Breed,49
231,1,2,1,2,3,7,2,2,1,1,1,1,0,41326,0,0,0.514,1,0,0,40,8,1.3,0,-1,-1,-1,-1,-1,1,1,Mixed_Breed,0
232,2,0,1,1,2,4,2,1,2,2,2,1,0,41326,0,4,-0.133333333,-1,0,0,-1,-1,-1,35,15,84,134,375,325,1,1,Mixed_Breed,0
233,1,0,2,1,3,0,2,2,1,1,2,1,0,41326,0,4,0.5,1,0,0,45,7,2.5,33,37,94,133,270,480,0,1,Mixed_Breed,0
234,2,0,1,4,0,0,1,1,1,1,2,1,0,41326,0,5,0.3625,1,0.4,1,39,5,0.9,48,23,46,153,360,480,0,1,Mixed_Breed,0
235,1,0,2,1,2,7,1,1,2,2,2,1,0,41326,0,1,0.183333333,1,0,0,3,0,0.8,9,11,65,123,400,299,1,1,Mixed_Breed,0
236,1,0,2,1,2,7,2,1,3,3,3,1,25,41326,0,1,0.4,1,0,0,8,1,0.2,10,18,54,161,400,268,0,0,Beagle,30
237,2,2,2,1,0,0,2,2,1,1,1,1,0,41327,0,7,0.051587302,1,0,0,54,7,5.55E-17,68,46,89,114,560,480,1,1,Mixed_Breed,0
238,2,2,2,1,2,7,2,2,1,1,1,1,0,41332,0,4,0.156071429,1,0,0,94,14,1.6,40,17,137,147,500,480,1,1,Mixed_Breed,0
239,1,2,2,7,0,0,2,2,1,1,1,1,0,41401,0,2,0.333333333,1,0,0,9,3,0.8,20,45,32,127,350,350,0,0,Spitz,45
240,1,1,1,4,0,0,2,1,1,1,2,1,0,41401,0,2,0.06875,1,0,0,49,9,1.5,20,35,82,141,360,480,1,1,Mixed_Breed,0
241,1,1,2,7,0,0,2,1,2,1,1,1,0,41401,0,2,0.1875,1,0,0,11,2,0.9,14,27,79,115,350,350,1,1,Mixed_Breed,0
242,1,0,2,2,4,0,2,1,2,1,2,1,0,41326,0,4,0.269215204,1,0,0,237,34,5.3,40,53,49,145,294,400,1,1,Mixed_Breed,0
243,2,0,1,1,7,0,1,2,2,2,2,1,0,41401,0,4,0,0,0,0,-1,-1,-1,35,18,33,150,400,300,1,1,Mixed_Breed,0
244,1,0,1,1,0,0,2,1,3,1,3,1,0,41326,0,2,0.061616162,1,0,0,49,7,0.9,20,15,142,109,270,480,1,1,Mixed_Breed,0
245,1,0,2,1,7,0,2,1,2,2,2,1,0,41327,0,2,0.166666667,1,0,0,24,9,0,18,66,36,147,300,400,1,1,Mixed_Breed,0
246,1,2,2,1,7,0,1,2,3,1,1,1,0,41326,0,1,0.245833333,1,0,0,94,17,1.5,9,86,86,162,209,371,1,0,Shih_Tzu,8
247,1,0,1,2,0,0,2,1,1,1,2,1,0,41401,0,1,0.214285714,1,0,0,2,1,0.5,9,16,119,132,384,384,0,1,Mixed_Breed,0
248,2,2,1,2,7,0,2,2,1,1,1,1,0,41326,0,2,0.133597884,1,0,0,66,9,-0.4,20,37,80,88,640,385,0,1,Mixed_Breed,0
249,1,0,2,1,2,0,2,2,2,1,2,1,0,41326,0,1,0,0,0,0,3,2,0,10,73,69,97,270,480,1,1,Mixed_Breed,0
250,1,0,2,7,0,0,2,2,2,2,2,1,0,41330,0,1,0.539583333,1,0,0,6,1,1.2,10,28,47,141,290,400,1,1,Mixed_Breed,0
251,1,2,2,7,0,0,3,1,3,3,1,2,0,41327,0,2,0.269444444,1,0,0,48,8,1.8,19,28,44,160,360,480,1,1,Mixed_Breed,0
252,1,0,2,2,0,0,2,1,1,1,1,1,20,41326,0,6,0.349206349,1,0,0,8,1,0.9,46,37,80,159,406,471,1,1,Mixed_Breed,0
253,1,0,1,1,2,7,2,1,2,2,2,1,0,41326,0,7,0.36,1,0,0,46,9,2,70,49,84,130,418,468,1,1,Mixed_Breed,0
254,2,2,1,1,0,0,1,2,3,3,3,1,0,41326,0,1,0.34375,1,0,0,25,4,1.9,10,56,33,127,640,640,1,1,Mixed_Breed,0
255,1,2,2,2,0,0,2,2,2,1,2,1,0,41327,0,1,0,0,0,0,4,2,0.1,9,9,48,127,371,480,1,1,Mixed_Breed,0
256,1,0,1,2,0,0,2,1,1,1,2,1,0,41326,0,1,0.25,1,0,0,40,5,-0.1,10,23,100,143,270,480,1,1,Mixed_Breed,0
257,2,1,2,1,4,7,2,1,1,1,1,1,0,41326,0,11,0.121428571,1,0,0,103,19,0.9,104,78,51,120,352,317,0,1,Mixed_Breed,0
258,1,2,1,2,7,0,2,2,3,1,3,1,0,41326,0,2,0.070568783,1,0,0,71,10,0.3,20,61,69,111,280,420,0,0,Shih_Tzu,8
259,1,2,2,2,3,5,2,3,1,1,1,1,0,41326,0,3,0.3625,1,0,0,50,8,2.8,30,17,126,157,546,480,1,0,Terrier,2
260,1,0,2,2,7,0,2,2,2,1,2,1,0,41326,0,3,0,0,0,0,3,2,0,30,40,57,135,360,480,1,1,Mixed_Breed,0
261,1,0,2,1,2,7,2,1,1,1,2,1,0,41326,0,6,0.55,1,0,0,24,6,2.4,51,15,57,133,390,426,1,1,Mixed_Breed,0
262,1,0,2,1,2,7,2,2,1,1,2,1,0,41326,0,4,0.39375,1,0,0,30,4,1.5,37,22,34,150,570,480,1,1,Mixed_Breed,0
263,1,2,1,7,0,0,1,1,1,1,2,1,0,41401,0,1,0.25,1,0,0,7,3,1,10,61,114,82,400,300,0,0,Poodle,35
264,1,0,2,1,2,0,2,1,1,1,1,1,0,41326,0,8,0.158333333,1,0,0,114,27,1,73,62,109,151,640,480,1,1,Mixed_Breed,0
265,1,2,1,2,0,0,1,2,3,3,2,1,0,41326,0,3,0.1,1,0,0,39,7,-0.2,30,13,110,138,360,480,0,0,Poodle,35
266,2,0,1,1,7,0,2,3,2,1,2,1,0,41326,0,5,0.098796296,1,0,0,56,8,2.9,48,40,52,122,377,360,0,1,Mixed_Breed,0
267,2,0,2,1,6,7,1,1,2,2,2,1,0,41326,0,3,0.234761905,1,0,0,59,4,1.5,28,34,33,132,400,300,0,1,Mixed_Breed,0
268,1,0,1,1,2,0,2,1,2,1,2,1,0,41327,0,5,0.5,1,0,0,4,0,0.9,49,39,57,97,400,286,1,1,Labrador_Retriever__Mixed_Breed,50
269,1,2,1,1,7,0,2,1,1,1,1,1,0,41325,0,1,0.55,1,0,0,6,1,0,10,40,88,149,360,480,0,0,Schnauzer,16
270,1,0,2,1,0,0,2,2,1,1,2,1,0,41326,0,1,0.305833333,1,0,0,50,8,1.2,10,75,100,138,270,480,0,1,Mixed_Breed,0
271,1,0,2,1,2,0,2,2,1,1,2,1,0,41326,0,4,0.3405,1,0,0,42,7,2.5,40,51,80,160,289,480,1,1,Mixed_Breed,0
272,2,0,2,1,4,7,2,1,2,1,2,1,0,41401,0,1,0,0,0,0,5,1,0,10,13,75,96,640,480,0,1,Mixed_Breed,0
273,1,0,2,3,0,0,2,1,1,1,1,1,0,41327,0,7,0,0,0,0,15,4,0,67,23,119,129,372,394,1,1,Mixed_Breed,0
274,1,0,2,1,2,0,2,2,2,2,2,1,0,41330,0,1,0.36,1,0,0,29,6,1.4,10,13,74,145,640,480,0,1,Mixed_Breed,0
275,2,0,2,7,0,0,1,2,2,1,2,1,0,41335,0,10,0.54375,1,0,0,61,10,1.4,97,55,43,129,400,300,0,1,Mixed_Breed,0
276,1,2,2,1,0,0,2,1,1,1,1,1,0,41326,0,3,0,0,0,0,6,19,0.6,26,60,60,126,393,440,1,1,Mixed_Breed,0
277,2,0,1,3,0,0,2,1,1,1,2,1,2,41326,0,0,0.142857143,1,0.15,1,21,3,0.7,0,-1,-1,-1,-1,-1,0,1,Mixed_Breed,0
278,2,1,1,6,7,0,2,2,1,1,1,1,12,41326,1,5,0.366190476,1,0.5,1,128,22,4.4,48,25,65,154,584,544,0,1,Mixed_Breed,0
279,1,0,1,1,2,5,2,1,1,1,2,1,0,41326,1,14,0.121309524,1,0.8,1,103,20,-0.1,116,22,58,128,350,352,0,1,Mixed_Breed,0
280,1,2,2,2,0,0,2,1,3,3,3,1,0,41336,0,6,0.093732782,1,0.333333333,1,155,22,-1.3,45,70,69,151,254,370,1,1,Mixed_Breed,0
281,2,1,1,1,7,0,2,1,3,3,3,1,0,41401,0,3,0.365,1,0,0,12,3,1.4,25,26,37,120,360,480,1,1,Mixed_Breed,0
282,1,0,2,2,0,0,2,2,2,1,2,1,0,41326,0,4,0,0,0,0,2,1,0,39,20,118,142,455,420,0,1,Mixed_Breed,0
283,1,2,1,1,0,0,1,2,1,1,2,1,0,41401,0,0,0,0,0,0,31,8,-0.7,0,-1,-1,-1,-1,-1,0,0,Shih_Tzu,8
284,1,0,1,2,0,0,2,1,2,2,2,1,0,41336,0,3,0,0,0,0,3,2,0.1,30,25,107,179,366,333,0,1,Mixed_Breed,0
285,2,0,2,6,7,0,2,1,2,1,2,1,0,41336,0,3,0.271969697,1,0,0,67,11,1.7,30,20,105,112,400,300,0,1,Mixed_Breed,0
286,1,2,1,7,0,0,2,2,1,3,3,1,0,41326,0,1,0.239880952,1,0,0,24,7,0.9,10,26,40,104,462,351,1,1,Mixed_Breed,0
287,2,0,1,1,7,0,1,1,2,2,2,1,0,41345,0,1,0.416666667,1,0,0,19,3,0.7,10,9,55,190,400,300,1,0,American_Shorthair,51
288,2,1,1,1,7,0,2,2,1,1,1,1,0,41326,0,15,0.23125,1,0,0,44,5,2.3,138,60,50,111,379,320,1,1,Mixed_Breed,0
289,2,0,2,1,0,0,1,1,2,2,2,1,0,41401,0,3,0.025925926,1,0,0,71,8,-0.3,30,32,36,117,400,300,0,1,Mixed_Breed,0
290,1,0,1,2,0,0,2,2,2,1,2,1,0,41326,0,1,0,0,0,0,3,2,0,10,19,147,131,270,480,0,1,Mixed_Breed,0
291,2,0,1,1,7,0,2,1,2,1,2,1,0,41401,0,4,0.259141414,1,0,0,158,22,0.8,37,47,57,104,570,480,0,1,Mixed_Breed,0
292,1,2,1,2,0,0,2,1,3,3,3,1,0,41326,0,1,0.366666667,1,0.4,1,11,1,1.7,10,16,147,120,360,480,1,1,Mixed_Breed__Great_Dane,52
293,2,0,2,6,7,0,1,1,2,2,2,1,0,41401,0,5,0.255913547,1,0,0,144,19,3,49,41,52,152,400,300,0,1,Bengal__Mixed_Breed,46
294,1,0,1,1,2,0,2,1,3,3,2,1,0,41326,0,7,0.2875,1,0,0,49,9,-0.4,67,32,73,163,244,411,0,0,Doberman_Pinscher,27
295,2,0,2,5,6,7,2,1,1,1,1,1,10,41326,0,1,-0.066851852,-1,0,0,21,3,0.3,10,44,96,145,360,480,1,1,Mixed_Breed,0
296,1,1,2,2,0,0,3,2,1,1,2,1,0,41326,0,1,0,0,0,0,2,1,0,10,14,98,115,400,300,0,0,Belgian_Shepherd_Laekenois,53
297,1,0,1,1,7,0,2,1,1,1,2,1,0,41326,0,1,0.135168651,1,-0.166666667,-1,168,30,0.3,9,14,66,99,203,360,1,1,Mixed_Breed,0
298,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,6,0.1,1,0,0,23,3,0.2,60,42,87,139,366,333,0,1,Mixed_Breed,0
299,2,0,2,7,0,0,1,1,2,2,2,1,0,41327,0,3,0,0,-0.1875,-1,3,0,0.2,22,73,28,141,203,360,1,1,Mixed_Breed,0
300,2,0,2,1,2,6,2,1,2,2,2,1,0,41326,0,3,0.375,1,0,0,16,5,2,30,54,69,103,586,571,0,1,Mixed_Breed,0
301,1,2,1,1,0,0,2,2,3,3,1,1,15,41332,0,3,0.11172619,1,0,0,56,11,0.5,23,37,79,140,453,480,1,1,Mixed_Breed__Golden_Retriever,54
302,1,0,2,2,0,0,2,1,1,1,2,1,0,41326,0,3,0.039393939,1,0,0,33,7,0,24,22,85,151,345,366,1,0,Unknown,55
303,1,0,2,1,7,0,1,2,3,1,2,1,0,41326,0,1,0.342006803,1,0,0,54,12,2.2,9,105,47,101,225,300,1,1,Jack_Russell_Terrier_(Parson_Russell_Terrier)__Mixed_Breed,56
304,1,2,1,6,7,0,2,3,1,1,2,1,10,41326,0,2,0,0,0,0,3,2,0.1,18,42,32,109,400,300,0,0,Schnauzer,16
305,2,2,2,2,0,0,2,1,3,3,3,1,0,41326,0,2,0.6,1,0,0,40,6,-0.1,20,25,81,105,640,384,0,1,Mixed_Breed,0
306,1,0,2,2,0,0,2,2,1,1,2,1,0,41326,0,1,0,0,0,0,2,1,0,10,19,121,124,225,400,1,1,Mixed_Breed,0
307,2,0,2,2,6,7,1,1,3,3,2,1,3,41326,0,1,0.5,1,0,0,23,6,0.8,10,21,38,147,400,300,1,1,Mixed_Breed,0
308,1,1,2,1,7,0,2,2,1,1,2,1,0,41326,0,2,0.155502646,1,0,0,51,7,0.4,20,104,48,97,300,400,0,0,Labrador_Retriever,9
309,1,0,2,1,3,0,2,2,2,2,2,1,0,41401,0,5,0.240166667,1,0.5,1,55,9,1.1,46,64,101,136,299,400,0,1,Mixed_Breed,0
310,2,2,2,1,7,0,2,2,1,1,1,1,15,41326,0,1,0.365,1,0,0,19,3,1.3,9,62,143,101,640,502,0,1,Mixed_Breed,0
311,1,2,1,2,5,0,2,2,1,1,1,2,0,41326,0,1,0.184601981,1,0,0,248,34,3.7,6,56,82,139,291,400,1,0,Golden_Retriever,18
312,2,0,1,3,7,0,2,1,2,2,2,1,0,41401,0,1,-0.01010101,-1,0,0,27,6,0.6,10,17,82,128,400,266,0,1,Mixed_Breed,0
313,1,1,2,1,0,0,2,2,2,1,2,1,0,41326,1,4,0.165909091,1,0,0,100,20,0.5,37,19,87,130,430,480,1,1,Mixed_Breed,0
314,1,1,1,2,0,0,2,1,1,1,2,1,0,41401,0,10,0.06,1,0,0,71,12,-0.2,91,47,87,157,360,332,0,1,Mixed_Breed,0
315,2,0,2,1,2,0,2,1,2,1,2,1,0,41326,0,3,0.266666667,1,0,0,10,1,0.6,30,36,127,93,360,480,0,1,Mixed_Breed__Tortoiseshell,57
316,2,2,2,5,7,0,2,1,2,2,2,1,0,41401,0,3,0,0,0,0,-1,-1,-1,30,82,37,129,400,277,0,1,Mixed_Breed,0
317,2,0,2,1,7,0,1,1,2,2,2,1,0,41326,0,2,0.083333333,1,0,0,30,9,1.6,20,82,60,111,640,359,1,1,Mixed_Breed,0
318,2,2,2,1,6,7,2,2,2,2,1,1,0,41401,0,4,0.345194805,1,0,0,39,8,3.2,40,20,79,114,462,473,1,1,Mixed_Breed,0
319,1,0,2,2,7,0,2,2,3,3,2,1,0,41326,0,2,0.375,1,0,0,22,4,1,20,23,89,145,356,480,1,1,Mixed_Breed,0
320,2,0,1,2,0,0,1,1,2,2,2,1,0,41326,0,2,0,0,0,0,8,1,-0.1,20,14,90,141,640,480,1,1,Mixed_Breed,0
321,1,0,2,1,2,7,3,1,2,2,2,1,5,41401,0,9,0.090904762,1,0,0,105,27,1.7,75,34,70,122,443,428,0,1,Mixed_Breed,0
322,2,2,1,4,0,0,2,1,1,1,1,1,0,41401,0,1,0.196590909,1,0,0,62,8,0.8,10,17,104,179,400,300,1,1,Mixed_Breed,0
323,1,0,1,1,2,3,3,2,2,1,2,1,0,41326,0,12,0.160402299,1,0,0,215,34,3.9,101,20,114,102,430,480,0,1,Shepherd__Mixed_Breed,58
324,1,0,1,1,2,0,2,1,2,1,2,1,0,41330,0,1,0.455,1,0,0,56,10,1.5,8,48,46,123,480,270,0,1,Mixed_Breed,0
325,1,0,2,1,7,0,2,2,2,1,2,1,0,41326,0,4,0,0,0,0,2,1,0,33,17,38,141,362,450,1,1,Mixed_Breed,0
326,1,0,1,1,2,0,2,2,2,2,2,1,0,41327,0,1,-0.125,-1,0,0,20,7,0.2,10,12,118,89,400,299,1,1,Mixed_Breed,0
327,1,0,1,1,2,0,2,1,1,1,2,1,0,41326,2,4,0.105444444,1,0,0,136,24,0.9,37,23,103,97,400,300,1,1,Mixed_Breed,0
328,1,1,1,2,7,0,2,1,2,2,2,1,0,41330,0,1,0.338888889,1,0,0,94,13,2.1,5,87,62,132,356,480,0,1,Mixed_Breed,0
329,2,0,1,3,0,0,1,1,3,3,3,1,0,41326,0,1,-0.125,-1,0,0,26,4,-0.7,10,16,62,185,360,480,1,0,Tabby,1
330,2,0,1,5,0,0,2,1,1,1,2,1,0,41401,0,3,0.221650095,1,0,0,153,26,4.3,29,11,77,153,546,586,0,1,Mixed_Breed,0
331,2,0,1,1,0,0,2,3,1,1,2,1,10,41326,0,2,-0.015625,-1,0,0,113,22,1,20,71,123,146,493,560,0,1,Mixed_Breed__Munchkin,59
332,2,2,2,2,0,0,1,1,2,2,2,1,0,41326,0,5,0.004166667,1,0,0,31,3,-0.6,49,28,100,149,360,340,0,1,Mixed_Breed,0
